listing_id,pf_id,title,description,property_type,property_type_id,category_id,category_name,offering_type,bedrooms,bedrooms_value,bathrooms,bathrooms_value,rooms,rooms_value,completion_status,furnished,utilities_price_type,listed_date,last_refreshed_at,rental_availability_date,age,share_url,share_url_translated,video_id,view_360,plot_size,images_count,zone_name,agent_license_no,payment_methods,price_value,price_currency,price_period,price_is_hidden,price_per_area_price,price_per_area_unit,price_per_area_plot,mortgage_cashback,size_value,size_unit,location_id,location_full_name,latitude,longitude,location_slug,location_type,location_name,location_path_name,region_id,region_name,region_slug,area_id,area_name,area_slug,community,sub_community,agent_id,agent_image,agent_is_super_agent,agent_name,agent_email,agent_slug,agent_whatsapp_response_time,agent_total_properties,agent_position,agent_years_experience,agent_transactions_count,agent_languages,contact_phone,contact_whatsapp,contact_email,broker_id,broker_name,broker_address,broker_email,broker_phone,broker_slug,broker_total_properties,broker_license_number,broker_is_exclusive,broker_total_agents,broker_total_super_agents,rera_number,rera_authority_name,rera_permit_url,is_verified,is_direct_from_developer,is_new_construction,is_available,is_featured,is_premium,is_new_insert,is_community_expert,is_cts,is_exclusive,is_broker_project_property,is_smart_ad,is_spotlight_listing,is_claimed_by_agent,is_under_offer_by_competitor,is_pf_exclusive,is_fhm,is_great_value,is_high_demand,is_luxe,listing_level,listing_level_label,lead_value,qs,amenity_codes,amenity_names,image_url_first,has_price_trends,scraped_at,detail_scraped_at,developer_id,developer_name,developer_logo_url,construction_phase,delivery_date,down_payment_percentage,hotness_level,starting_price,min_resale_price,stock_availability,payment_plans,property_types_list,price_range_min,price_range_max,sales_phase,weight_ranking
07757fae-324f-42d4-ab10-0d9af6ae2ff6,07757fae-324f-42d4-ab10-0d9af6ae2ff6,Marassi Terraces,,,,new_projects,New Projects,sale,,,,,,,completed,,,,2026-03-31T14:33:33.764Z,,,/en/new-projects/eagle-hills/marassi-terraces,,,,,3,,,,52888,BHD,,false,,,,,,,259,"Muharraq Governorate,Diyar Al Muharraq,Marassi Al Bahrain",26.303447,50.6461278,,,Marassi Al Bahrain,"Muharraq Governorate,Diyar Al Muharraq,Marassi Al Bahrain",,Muharraq Governorate,,,Diyar Al Muharraq,,,,,https://new-projects-media.propertyfinder.com/developer/94bf3071-6263-4067-9577-01e31837d206/logo/image/YnWRLABXY2DTBepZLTsK1DGtCdwkMC1W5GFPwfgIopg=/original.png,,Eagle Hills,,,,,,,,,,,,94bf3071-6263-4067-9577-01e31837d206,Eagle Hills,,,,,,,,,,,,,,true,false,true,,,,,,,,,,,,,,,,,,,,83,76880816-6a3f-4449-8fb8-f428517393d3|f368d155-8015-4ae4-9072-bad780a574a7|6cfbfc54-2b0f-4893-8355-77f17639830f|05e2957e-7391-4a35-8c53-683d884ebcba|b75353af-905c-42ef-89a8-30a15476101f|5b09f007-53fb-4dd9-91b5-0e2d412d492b|82c3d56b-2e1a-46db-9a00-1ec29ae2d272,Gymnasium|Cafe and Restaurants|Barbecue area|Cinema|Kids Area|Well-being and Fitness|Indoor Swimming Pool,https://new-projects-media.propertyfinder.com/project/07757fae-324f-42d4-ab10-0d9af6ae2ff6/gallery/image/eM9oQ6ZO1D6lbE7_jbpPfhjQbQk7Xi6VJD58wZjXWvE=/medium.webp,,2026-08-30T22:37:12.054762+00:00,,94bf3071-6263-4067-9577-01e31837d206,Eagle Hills,https://new-projects-media.propertyfinder.com/developer/94bf3071-6263-4067-9577-01e31837d206/logo/image/YnWRLABXY2DTBepZLTsK1DGtCdwkMC1W5GFPwfgIopg=/original.png,completed,2026-03-31T14:33:33.764Z,,83,52888,,available,,,,,,100
9f4ff93c-c11e-4cfd-8785-5c950a80cb83,9f4ff93c-c11e-4cfd-8785-5c950a80cb83,Bay View,,apartment,,new_projects,New Projects,sale,1|2|3,1|2|3,,,,,under_construction,,,,2028-06-30T18:12:04.696Z,,,/en/new-projects/eagle-hills/bay-view,,,,,5,,,10,95000,BHD,,false,,,,,,,43,"Capital Governorate,Bahrain Bay",26.249585,50.580361,,,Bahrain Bay,"Capital Governorate,Bahrain Bay",,Capital Governorate,,,Bahrain Bay,,,,,https://new-projects-media.propertyfinder.com/developer/94bf3071-6263-4067-9577-01e31837d206/logo/image/YnWRLABXY2DTBepZLTsK1DGtCdwkMC1W5GFPwfgIopg=/original.png,,Eagle Hills,,,,,,,,,,,,94bf3071-6263-4067-9577-01e31837d206,Eagle Hills,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,83,068987a6-67ab-4738-b4e7-5c89699d2111|9f34a8dd-d035-41d6-96a0-363d319a0311|76880816-6a3f-4449-8fb8-f428517393d3|f368d155-8015-4ae4-9072-bad780a574a7|6cfbfc54-2b0f-4893-8355-77f17639830f|05e2957e-7391-4a35-8c53-683d884ebcba|b75353af-905c-42ef-89a8-30a15476101f|5c1ee84f-2b12-49f0-8b7e-78a2490e7695|82c3d56b-2e1a-46db-9a00-1ec29ae2d272,Electric car charging stations|Parking|Gymnasium|Cafe and Restaurants|Barbecue area|Cinema|Kids Area|Hotel and Spa Facilities|Indoor Swimming Pool,https://new-projects-media.propertyfinder.com/project/9f4ff93c-c11e-4cfd-8785-5c950a80cb83/gallery/image/zE4BR72dvMseRvKATYJcwLRYUObjr4ejYOt7EwSImF4=/medium.webp,,2026-08-30T22:37:12.054762+00:00,,94bf3071-6263-4067-9577-01e31837d206,Eagle Hills,https://new-projects-media.propertyfinder.com/developer/94bf3071-6263-4067-9577-01e31837d206/logo/image/YnWRLABXY2DTBepZLTsK1DGtCdwkMC1W5GFPwfgIopg=/original.png,under_construction,2028-06-30T18:12:04.696Z,10,83,95000,,available,10,apartment,,,,100
2b8f3786-f4d1-4b68-9e2a-5022dd3a0c90,2b8f3786-f4d1-4b68-9e2a-5022dd3a0c90,Marassi Bay,,apartment,,new_projects,New Projects,sale,0|1|2|3,0|1|2|3,,,,,completed,,,,2026-03-31T13:01:30.062Z,,,/en/new-projects/eagle-hills/marassi-bay,,,,,4,,,10|20,85888,BHD,,false,,,,,,,259,"Muharraq Governorate,Diyar Al Muharraq,Marassi Al Bahrain",26.303447,50.6461278,,,Marassi Al Bahrain,"Muharraq Governorate,Diyar Al Muharraq,Marassi Al Bahrain",,Muharraq Governorate,,,Diyar Al Muharraq,,,,,https://new-projects-media.propertyfinder.com/developer/94bf3071-6263-4067-9577-01e31837d206/logo/image/YnWRLABXY2DTBepZLTsK1DGtCdwkMC1W5GFPwfgIopg=/original.png,,Eagle Hills,,,,,,,,,,,,94bf3071-6263-4067-9577-01e31837d206,Eagle Hills,,,,,,,,,,,,,,true,false,true,,,,,,,,,,,,,,,,,,,,83,76880816-6a3f-4449-8fb8-f428517393d3|f368d155-8015-4ae4-9072-bad780a574a7|5b09f007-53fb-4dd9-91b5-0e2d412d492b|82c3d56b-2e1a-46db-9a00-1ec29ae2d272,Gymnasium|Cafe and Restaurants|Well-being and Fitness|Indoor Swimming Pool,https://new-projects-media.propertyfinder.com/project/2b8f3786-f4d1-4b68-9e2a-5022dd3a0c90/gallery/image/OzUZL7lfvObUGVSLjxvPSCAEa0a-IO1t1r_VV_7QnxQ=/medium.webp,,2026-08-30T22:37:12.054762+00:00,,94bf3071-6263-4067-9577-01e31837d206,Eagle Hills,https://new-projects-media.propertyfinder.com/developer/94bf3071-6263-4067-9577-01e31837d206/logo/image/YnWRLABXY2DTBepZLTsK1DGtCdwkMC1W5GFPwfgIopg=/original.png,completed,2026-03-31T13:01:30.062Z,10,83,85888,,available,10|20,apartment,85888,320888,,100
f46eb30e-4fd3-4a8a-b2e0-7c06fd9a112d,f46eb30e-4fd3-4a8a-b2e0-7c06fd9a112d,Onyx Skyview,,apartment,,new_projects,New Projects,sale,0|1|2|3,0|1|2|3,,,,,under_construction,,,,2027-12-15T16:51:06.898Z,,,/en/new-projects/kooheji-development/onyx-skyview,,,,,4,,,,60500,BHD,,false,,,,,,,308,"Capital Governorate,Manama,Onyx Skyview",26.2520183354,50.5809891693,,,Onyx Skyview,"Capital Governorate,Manama,Onyx Skyview",,Capital Governorate,,,Manama,,,,,,,Kooheji Development,,,,,,,,,,,,4b598c77-f777-4777-b0d3-1b3aec4a8885,Kooheji Development,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,83,76880816-6a3f-4449-8fb8-f428517393d3|f368d155-8015-4ae4-9072-bad780a574a7|6cfbfc54-2b0f-4893-8355-77f17639830f|05e2957e-7391-4a35-8c53-683d884ebcba|b75353af-905c-42ef-89a8-30a15476101f|5c1ee84f-2b12-49f0-8b7e-78a2490e7695|5b09f007-53fb-4dd9-91b5-0e2d412d492b|82c3d56b-2e1a-46db-9a00-1ec29ae2d272,Gymnasium|Cafe and Restaurants|Barbecue area|Cinema|Kids Area|Hotel and Spa Facilities|Well-being and Fitness|Indoor Swimming Pool,https://new-projects-media.propertyfinder.com/project/f46eb30e-4fd3-4a8a-b2e0-7c06fd9a112d/gallery/image/j9YpflqUEH5ZDG-4OCD9Rvpoebq_1ZPbD8-xF_dP27c=/medium.webp,,2026-08-30T22:37:12.054762+00:00,,4b598c77-f777-4777-b0d3-1b3aec4a8885,Kooheji Development,,under_construction,2027-12-15T16:51:06.898Z,,83,60500,,available,,apartment,60500,185900,,100
8f61dd61-6223-4ddd-853b-16ccefe50f1a,8f61dd61-6223-4ddd-853b-16ccefe50f1a,Orchid Beach Residence,,apartment,,new_projects,New Projects,sale,1|2|3,1|2|3,,,,,completed,,,,2026-07-31T06:24:16.34Z,,,/en/new-projects/orchid-developers/orchid-beach-residence,,,,,2,,,,0,BHD,,true,,,,,,,280,"Capital Governorate,Manama,Water Garden City",26.242602,50.553805,,,Water Garden City,"Capital Governorate,Manama,Water Garden City",,Capital Governorate,,,Manama,,,,,,,Orchid Developers,,,,,,,,,,,,d2565b1f-34d9-4272-bdfd-0a43d7b48dca,Orchid Developers,,,,,,,,,,,,,,true,false,true,,,,,,,,,,,,,,,,,,,,100,1a5c93fb-9488-4760-bbca-4014fdc3287a|76880816-6a3f-4449-8fb8-f428517393d3|f368d155-8015-4ae4-9072-bad780a574a7|6cfbfc54-2b0f-4893-8355-77f17639830f|05e2957e-7391-4a35-8c53-683d884ebcba|82c3d56b-2e1a-46db-9a00-1ec29ae2d272,Infinity Pool|Gymnasium|Cafe and Restaurants|Barbecue area|Cinema|Indoor Swimming Pool,https://new-projects-media.propertyfinder.com/project/8f61dd61-6223-4ddd-853b-16ccefe50f1a/gallery/image/Unzg7eAprRcjobbydnmP9N9avWsjZn4-qgneRtYiA5E=/medium.webp,,2026-08-30T22:37:12.054762+00:00,,d2565b1f-34d9-4272-bdfd-0a43d7b48dca,Orchid Developers,,completed,2026-07-31T06:24:16.34Z,,100,0,,might_be_sold_out,,apartment,,,,100
1bfbe734-dc22-4fa0-8199-0528c21dd985,1bfbe734-dc22-4fa0-8199-0528c21dd985,Meliá Beachfront Hotels & Resorts,,,,new_projects,New Projects,sale,,,,,,,not_started,,,,2027-12-01T07:32:17.672Z,,,/en/new-projects/infracorp/melia-beachfront-hotels-and-resorts,,,,,7,,,,0,BHD,,true,,,,,,,44,"Muharraq Governorate,Amwaj Islands",26.28848,50.663812,,,Amwaj Islands,"Muharraq Governorate,Amwaj Islands",,Muharraq Governorate,,,Amwaj Islands,,,,,,,Infracorp,,,,,,,,,,,,1fae5649-e1ce-4e0f-9e56-09f63755ff4c,Infracorp,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,100,76880816-6a3f-4449-8fb8-f428517393d3|f368d155-8015-4ae4-9072-bad780a574a7|82c3d56b-2e1a-46db-9a00-1ec29ae2d272,Gymnasium|Cafe and Restaurants|Indoor Swimming Pool,https://new-projects-media.propertyfinder.com/project/1bfbe734-dc22-4fa0-8199-0528c21dd985/gallery/image/_dN5RdV3q0axmue8Qm2AeUIvfANBvoWhslAarqWWwjA=/medium.webp,,2026-08-30T22:37:12.054762+00:00,,1fae5649-e1ce-4e0f-9e56-09f63755ff4c,Infracorp,,not_started,2027-12-01T07:32:17.672Z,,100,0,,might_be_sold_out,,,,,,100
6d4a6c2a-3b94-46b8-86b8-2076482f644b,6d4a6c2a-3b94-46b8-86b8-2076482f644b,Onyx Rotana & Residences,,apartment|penthouse,,new_projects,New Projects,sale,1|2|3|4|5,1|2|3|4|5,,,,,completed,,,,2024-02-01T10:47:33.959Z,,,/en/new-projects/kooheji-development/onyx-rotana-and-residences,,,,,6,,,,0,BHD,,true,,,,,,,34,"Capital Governorate,Manama",26.216667,50.583333,,,Manama,"Capital Governorate,Manama",,Capital Governorate,,,Manama,,,,,,,Kooheji Development,,,,,,,,,,,,4b598c77-f777-4777-b0d3-1b3aec4a8885,Kooheji Development,,,,,,,,,,,,,,true,false,true,,,,,,,,,,,,,,,,,,,,100,9f34a8dd-d035-41d6-96a0-363d319a0311|76880816-6a3f-4449-8fb8-f428517393d3|f368d155-8015-4ae4-9072-bad780a574a7|b75353af-905c-42ef-89a8-30a15476101f|82c3d56b-2e1a-46db-9a00-1ec29ae2d272,Parking|Gymnasium|Cafe and Restaurants|Kids Area|Indoor Swimming Pool,https://new-projects-media.propertyfinder.com/project/6d4a6c2a-3b94-46b8-86b8-2076482f644b/gallery/image/7WMJACrCP_r6M_r_Khv1Z8QTXArG331T4xbZeLM797Q=/medium.webp,,2026-08-30T22:37:12.054762+00:00,,4b598c77-f777-4777-b0d3-1b3aec4a8885,Kooheji Development,,completed,2024-02-01T10:47:33.959Z,,100,0,,might_be_sold_out,,apartment|penthouse,,,,100
d0d88218-1311-4649-bac4-a32a33e0fbce,d0d88218-1311-4649-bac4-a32a33e0fbce,Layan,,apartment|penthouse|duplex,,new_projects,New Projects,sale,0|1|2|3|4,0|1|2|3|4,,,,,completed,,,,2026-03-31T07:28:09.66Z,,,/en/new-projects/bin-faqeeh/layan,,,,,4,,,,0,BHD,,true,,,,,,,299,"Southern Governorate,Durrat Al Bahrain,Durrat Marina",25.86080688883,50.60495853424,,,Durrat Marina,"Southern Governorate,Durrat Al Bahrain,Durrat Marina",,Southern Governorate,,,Durrat Al Bahrain,,,,,,,Bin Faqeeh,,,,,,,,,,,,1d69e7dc-2f9c-4ebc-a370-4cfa9786ad7c,Bin Faqeeh,,,,,,,,,,,,,,true,false,true,,,,,,,,,,,,,,,,,,,,100,76880816-6a3f-4449-8fb8-f428517393d3|f368d155-8015-4ae4-9072-bad780a574a7|05e2957e-7391-4a35-8c53-683d884ebcba|82c3d56b-2e1a-46db-9a00-1ec29ae2d272,Gymnasium|Cafe and Restaurants|Cinema|Indoor Swimming Pool,https://new-projects-media.propertyfinder.com/project/d0d88218-1311-4649-bac4-a32a33e0fbce/gallery/image/TPzkSL5Cfh0Kou8b1QfpxXNCsiP9FAZjai72xcHBZ6g=/medium.webp,,2026-08-30T22:37:12.054762+00:00,,1d69e7dc-2f9c-4ebc-a370-4cfa9786ad7c,Bin Faqeeh,,completed,2026-03-31T07:28:09.66Z,,100,0,,might_be_sold_out,,apartment|penthouse|duplex,,,,100
8ac5214d-b8ae-4632-93a5-fee9045f791f,8ac5214d-b8ae-4632-93a5-fee9045f791f,Fontana Infinity,,apartment,,new_projects,New Projects,sale,0|1|2,0|1|2,,,,,not_started,,,,,,,/en/new-projects/kooheji-development/fontana-infinity,,,,,4,,,,0,BHD,,true,,,,,,,34,"Capital Governorate,Manama",26.216667,50.583333,,,Manama,"Capital Governorate,Manama",,Capital Governorate,,,Manama,,,,,,,Kooheji Development,,,,,,,,,,,,4b598c77-f777-4777-b0d3-1b3aec4a8885,Kooheji Development,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,100,76880816-6a3f-4449-8fb8-f428517393d3|b75353af-905c-42ef-89a8-30a15476101f|82c3d56b-2e1a-46db-9a00-1ec29ae2d272,Gymnasium|Kids Area|Indoor Swimming Pool,https://new-projects-media.propertyfinder.com/project/8ac5214d-b8ae-4632-93a5-fee9045f791f/gallery/image/_x2wZt0vbKymKrIXeJmu6yl-qh-WoEGm1VEqQtnd8s0=/medium.webp,,2026-08-30T22:37:12.054762+00:00,,4b598c77-f777-4777-b0d3-1b3aec4a8885,Kooheji Development,,not_started,,,100,0,,might_be_sold_out,,apartment,,,,100
edb89f62-98d8-415a-a305-4c338568920c,edb89f62-98d8-415a-a305-4c338568920c,Ariva,,apartment,,new_projects,New Projects,sale,1|2|3,1|2|3,,,,,completed,,,,2023-12-01T10:36:30.308Z,,,/en/new-projects/kooheji-development/ariva,,,,,4,,,,0,BHD,,true,,,,,,,44,"Muharraq Governorate,Amwaj Islands",26.28848,50.663812,,,Amwaj Islands,"Muharraq Governorate,Amwaj Islands",,Muharraq Governorate,,,Amwaj Islands,,,,,,,Kooheji Development,,,,,,,,,,,,4b598c77-f777-4777-b0d3-1b3aec4a8885,Kooheji Development,,,,,,,,,,,,,,true,false,true,,,,,,,,,,,,,,,,,,,,100,76880816-6a3f-4449-8fb8-f428517393d3|6cfbfc54-2b0f-4893-8355-77f17639830f|82c3d56b-2e1a-46db-9a00-1ec29ae2d272,Gymnasium|Barbecue area|Indoor Swimming Pool,https://new-projects-media.propertyfinder.com/project/edb89f62-98d8-415a-a305-4c338568920c/gallery/image/2xWCEQnLPnKbx5DOi9-raW5NUb6oZvAI5bi4aIQbJ0s=/medium.webp,,2026-08-30T22:37:12.054762+00:00,,4b598c77-f777-4777-b0d3-1b3aec4a8885,Kooheji Development,,completed,2023-12-01T10:36:30.308Z,,100,0,,might_be_sold_out,,apartment,,,,100
0cea092d-2ad4-4442-8be0-e73b7f36c75d,0cea092d-2ad4-4442-8be0-e73b7f36c75d,Four Seasons Private Residences Bahrain Bay,,duplex|apartment,,new_projects,New Projects,sale,1|2|3|4,1|2|3|4,,,,,not_started,,,,,,,/en/new-projects/bayside-developments/four-seasons-private-residences-bahrain-bay,,,,,5,,,,0,BHD,,true,,,,,,,43,"Capital Governorate,Bahrain Bay",26.249585,50.580361,,,Bahrain Bay,"Capital Governorate,Bahrain Bay",,Capital Governorate,,,Bahrain Bay,,,,,,,Bayside Developments,,,,,,,,,,,,3de51564-7a0b-4d42-9089-926cc7544c56,Bayside Developments,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,100,76880816-6a3f-4449-8fb8-f428517393d3|f368d155-8015-4ae4-9072-bad780a574a7|6cfbfc54-2b0f-4893-8355-77f17639830f|b75353af-905c-42ef-89a8-30a15476101f|82c3d56b-2e1a-46db-9a00-1ec29ae2d272,Gymnasium|Cafe and Restaurants|Barbecue area|Kids Area|Indoor Swimming Pool,https://new-projects-media.propertyfinder.com/project/0cea092d-2ad4-4442-8be0-e73b7f36c75d/gallery/image/xsxL8_rFpANlgbOJ4qcnvlVa2Dxai7K0MCxQqey3z5I=/medium.webp,,2026-08-30T22:37:12.054762+00:00,,3de51564-7a0b-4d42-9089-926cc7544c56,Bayside Developments,,not_started,,,100,0,,might_be_sold_out,,duplex|apartment,,,,100
fcd0a97e-4d99-43ff-aedc-b87fe555e912,fcd0a97e-4d99-43ff-aedc-b87fe555e912,Fontana Towers,,apartment|penthouse,,new_projects,New Projects,sale,0|1|2|3,0|1|2|3,,,,,not_started,,,,,,,/en/new-projects/kooheji-development/fontana-towers,,,,,1,,,,0,BHD,,true,,,,,,,34,"Capital Governorate,Manama",26.216667,50.583333,,,Manama,"Capital Governorate,Manama",,Capital Governorate,,,Manama,,,,,,,Kooheji Development,,,,,,,,,,,,4b598c77-f777-4777-b0d3-1b3aec4a8885,Kooheji Development,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,100,9f34a8dd-d035-41d6-96a0-363d319a0311|76880816-6a3f-4449-8fb8-f428517393d3|f368d155-8015-4ae4-9072-bad780a574a7|6cfbfc54-2b0f-4893-8355-77f17639830f|05e2957e-7391-4a35-8c53-683d884ebcba|b75353af-905c-42ef-89a8-30a15476101f|82c3d56b-2e1a-46db-9a00-1ec29ae2d272,Parking|Gymnasium|Cafe and Restaurants|Barbecue area|Cinema|Kids Area|Indoor Swimming Pool,https://new-projects-media.propertyfinder.com/project/fcd0a97e-4d99-43ff-aedc-b87fe555e912/gallery/image/lpPnwmFFbL_I6lSSVDveSu8NKlzvrQadpjje1YIYoNQ=/medium.webp,,2026-08-30T22:37:12.054762+00:00,,4b598c77-f777-4777-b0d3-1b3aec4a8885,Kooheji Development,,not_started,,,100,0,,might_be_sold_out,,apartment|penthouse,,,,100
4d451004-f256-4078-bcfe-e792b285d3b6,4d451004-f256-4078-bcfe-e792b285d3b6,Marina Bay,,villa|duplex|apartment|penthouse,,new_projects,New Projects,sale,2|3|4,2|3|4,,,,,under_construction,,,,2027-03-31T07:30:59.07Z,,,/en/new-projects/infracorp/marina-bay,,,,,4,,,,0,BHD,,true,,,,,,,11,"Capital Governorate,Reef Island",26.24175054,50.56639373,,,Reef Island,"Capital Governorate,Reef Island",,Capital Governorate,,,Reef Island,,,,,,,Infracorp,,,,,,,,,,,,1fae5649-e1ce-4e0f-9e56-09f63755ff4c,Infracorp,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,100,6cfbfc54-2b0f-4893-8355-77f17639830f|82c3d56b-2e1a-46db-9a00-1ec29ae2d272,Barbecue area|Indoor Swimming Pool,https://new-projects-media.propertyfinder.com/project/4d451004-f256-4078-bcfe-e792b285d3b6/gallery/image/AZ4UzsGslF69M-qXU1rVpfHpXhqFfc1UOexMVGEQLdI=/medium.webp,,2026-08-30T22:37:12.054762+00:00,,1fae5649-e1ce-4e0f-9e56-09f63755ff4c,Infracorp,,under_construction,2027-03-31T07:30:59.07Z,,100,0,,might_be_sold_out,,villa|duplex|apartment|penthouse,,,,100
56d6c476-d5ad-4e8c-be49-62cbf195a2cd,56d6c476-d5ad-4e8c-be49-62cbf195a2cd,Harbour Heights Phase 2,,apartment,,new_projects,New Projects,sale,2|3|4,2|3|4,,,,,completed,,,,2026-06-30T07:34:15.503Z,,,/en/new-projects/infracorp/harbour-heights-phase-2-m,,,,,4,,,10|15,0,BHD,,true,,,,,,,127,"Capital Governorate,Manama,Bahrain Financial Harbour",26.23778576,50.5734238,,,Bahrain Financial Harbour,"Capital Governorate,Manama,Bahrain Financial Harbour",,Capital Governorate,,,Manama,,,,,,,Infracorp,,,,,,,,,,,,1fae5649-e1ce-4e0f-9e56-09f63755ff4c,Infracorp,,,,,,,,,,,,,,true,false,true,,,,,,,,,,,,,,,,,,,,93,,,https://new-projects-media.propertyfinder.com/project/56d6c476-d5ad-4e8c-be49-62cbf195a2cd/gallery/image/Zh3iub_3hrqNs-dXSFsS7LsDelzDkhwc4KVX7BnXBH0=/medium.webp,,2026-08-30T22:37:12.054762+00:00,,1fae5649-e1ce-4e0f-9e56-09f63755ff4c,Infracorp,,completed,2026-06-30T07:34:15.503Z,10,93,0,,might_be_sold_out,10|15,apartment,,,,100
